pnID1,siID1,mnID1,nam1,etime1,status,DQ11t1,DQ12t1,DQ1A,DQ2,DQ31,DQ32,DQ33,DQ34,DQ3A1n1,DQ4A1,DQ4A2,DQ4A3,DQ4B,DQ51n1,DQ6,DQ70c1,DQ70c2,DQ70c3,DQ7A,DQ8,DQ91t1,DQ92n1,DQ10,DQ10n1,DQ11A,DQ11An1,DQ11An2,DQ12,DQ13,DQ141n1,DQ142n1,DQ142n2,DQ143n1,DQ143n2,DQ143n3,DQ144n1,DQ144n2,DQ144n3,DQ151t1,DQ152n1,DQ152n2,DQ152n3,DQ153n1,DQ153n2,DQ153n3,Q01,Q0211,Q0212,Q0221,Q0222,Q0231,Q0232,Q0311,Q0312,Q0313,Q0314,Q0321,Q0322,Q0323,Q0324,Q0319,Q0329,Q041,Q042,Q043,Q04t8,Q0511,Q0512,Q0513,Q0521,Q0522,Q0523,Q0519,Q06,Q071,Q072,Q073,Q074,Q0811,Q0812,Q0813,Q0821,Q0822,Q0823,Q08A1,Q08A2,Q08A3,Q08A4,Q08At4,Q0911,Q0912,Q0913,Q0914,Q09t4,Q0915,Q101n1,Q1111,Q1112,Q1113,Q1119,Q12,Q1311,Q1312,Q141,Q142,Q143,Q14t11,Q15,Q15A,Q15B1,Q15B2,Q15B3,Q15B4,Q15B5,Q15Bt5,Q161,Q162,Q16t9,Q17,Q18,Q18A,Q18At5,Q18B,Q18Bt6,Q19,Q19t5,Q20A1,Q20A2,Q20A3,Q20A4,Q20A5,Q20At5,Q20AA,Q20AAt3
,001766,99850413,조성이,2022-09-28 오전 11:16:58,201,창동역,김명태굴국밥,1159,1,01414,서울 도봉구 노해로69길 15-9,서울 도봉구 창동 10-2,노해로69길15-9,2,1,,,1,1,3,1,101,CS100001,1,3,창동역,200,2,,2,,1,없다/ 무응답,1,49,2015,3,10,22,2,2,3,1,김명태,02,991,5700,010,,,2,116,0,,,,,5500,5500,5000,5000,400,400,370,370,Y,Y,2,4,,,7,7,7,25,25,25,N,,1,1,1,1,4000,6000,3000,,,,1,2,3,,,50,50,0,0,,100,2,13000,8000,8000,Y,코로나,5000,40,07,08,09,,2,,,,,,,,2,6,,2,2,,,,,4,,1,2,3,,,,2,
,001826,52296476,최대옥,2022-09-29 오후 6:29:55,201,시흥사거리(시흥1동),조이너스,1235,2,08628,서울 금천구 시흥대로58길 5,서울 금천구 시흥동 883-15,101호,2,1,,,1,101,1,3,311,CS300011,3,3,금천구청,968,2,,2,,1,없음,1,68,1987,1,10,22,0,0,1,0,이길홍,02,802,2180,010,,,2,0,40,,,,,3500,3500,3500,3500,150,150,150,150,N,N,,,,,0,0,0,0,0,0,N,,1,1,2,2,3500,8000,6000,,,,1,,,,,30,70,0,0,,100,2,2000,2000,2000,N,,300,15,06,08,09,,1,2,,,,,,,4,2,,4,2,,,,,1,,1,,,,,,2,
,001827,52296476,최대옥,2022-09-29 오후 6:35:06,201,시흥사거리(시흥1동),비티알,1235,2,08628,서울 금천구 시흥대로58길 5,서울 금천구 시흥동 883-15,102,2,1,,,1,102,1,3,311,CS300011,3,3,금천구청,968,2,,2,,1,없다/ 무응답,1,68,1982,11,10,22,0,0,1,0,이길홍,02,802,7253,010,,,2,0,40,,,,,3500,3500,3500,3500,150,150,150,150,N,N,,,,,0,0,0,0,0,0,N,,1,1,2,1,3500,7000,6000,,,,1,,,,,50,50,0,0,,100,2,2000,2000,2000,N,,300,15,07,09,,,1,2,,,,,,,7,5,,4,2,,,,,1,,1,,,4,,,,
,001830,52296476,최대옥,2022-09-29 오후 6:58:12,201,시흥사거리(시흥1동),앤샵,1235,2,08628,서울 금천구 시흥대로58길 5,서울 금천구 시흥동 883-15,1층,1,1,,,1,101,1,3,311,CS300011,3,3,금천구청,900,2,,2,,1,없다/ 무응답,2,65,1992,3,10,22,0,0,0,0,김경애,02,804,9413,010,9252,2107,3,0,13,,,,,1500,1500,1500,1500,65,55,55,55,N,Y,1,7,,,5,5,5,0,0,0,N,,1,2,1,1,1500,6800,500,,,,1,,3,,,50,50,0,0,,100,2,250,200,200,Y,거리제한이 풀려서,50,20,01,07,09,,3,,,,,,,,5,8,,4,2,,,,,1,,,,,4,,,,
,001687,67460616,정형숙,2022-09-26 오후 9:02:57,201,-5수유역,신매콤터,1249,2,01064,서울 강북구 오패산로78길 2,,오패산로 78길2,2,1,,,1,101,3,1,108,CS100008,1,3,수유역,260,2,,2,,1,없다/ 무응답,2,60,2020,4,11,21,4,0,0,1,신재숙,070,4231,1044,010,,,3,20,0,,,,,1500,1500,1500,,65,65,65,,N,N,,,,,3,3,3,8,8,8,N,,1,1,1,1,1500,1000,0,,,,1,2,3,,,100,0,0,0,,100,2,900,700,700,Y,물가상승,500,50,08,10,09,,2,,,,,,,,2,5,,2,2,,,,,1,,1,,,,,,1,
,001690,63605494,형소윤,2022-09-26 오후 9:28:13,201,뱅뱅사거리,Salad box 서초동점,1253,1,06729,서울 서초구 효령로 424,서울 서초구 서초동 1340,서울 서초구 효령로424,4,1,,,1,1,3,1,106,CS100006,1,2,뱅뱅사거리,100,1,6,1,4,,없다/ 무응답,2,50,2021,1,8,21,4,0,2,1,배은희,070,4007,1340,010,,,2,23,26,,,,,1100,1100,,,90,90,,,N,N,,,,,12,12,,0,0,,N,,1,1,1,1,1100,0,0,,,,,,,,,100,0,0,0,,100,1,1500,1500,,N,,500,35,01,02,03,,2,,,,,,,,1,7,,4,2,,,,,1,,1,2,,,,,1,
,001695,67460616,정형숙,2022-09-26 오후 10:06:38,201,-5수유역,왔다 순대국,1249,1,01064,서울 강북구 한천로131길 21,서울 강북구 번동 416-120,한천로131길21,8,1,,,1,101,3,1,101,CS100001,1,3,수유역,120,2,,2,,1,없다/ 무응답,2,60,2018,3,9,22,4,1,2,1,정국순,02,982,8350,010,,,2,83,0,,,,,6000,6000,6000,6000,250,250,250,250,N,N,,,,,5,5,5,17,17,17,N,,1,1,1,1,6000,6000,2000,,,,1,2,3,,,60,40,0,0,,100,2,10000,7000,7000,Y,코로나와 경기 침체,6000,60,07,08,09,,2,,,,,,,,2,7,,2,2,,,,,1,,1,,,,,,2,
,001699,67460616,정형숙,2022-09-26 오후 10:41:27,201,-5수유역,이차돌차돌박이,1249,1,01074,서울 강북구 도봉로87길 14,서울 강북구 수유동 191-76,도봉로87길14,8,1,,,1,103,3,1,101,CS100001,1,1,수유역,150,2,,2,,1,없다/ 무응답,1,52,2015,2,10,22,4,2,2,1,유창남,02,991,1877,010,,,2,99,0,,,,,6000,6000,6000,6000,280,280,280,280,N,N,,,,,6,6,6,24,24,24,N,,1,1,2,1,5000,6000,1000,,,,1,2,3,,,60,40,0,0,,100,2,13000,10000,7000,Y,코로나와 외싯이  자유롭지않아서,8000,65,01,03,07,,2,,,,,,,,1,8,,2,2,,,,,1,,1,,,,,,1,
,001764,99850413,조성이,2022-09-28 오전 10:40:55,201,창동역,영자네 곱창,1159,2,01403,서울 도봉구 노해로63가길 19,서울 도봉구 창동 258-12,(상아빌라)노해로63가길19,4,1,,,1,101,3,1,109,CS100009,1,3,창동역,200,2,,2,,1,없다/ 무응답,2,52,2018,3,16,24,0,2,2,1,임수민,02,990,0956,010,,,2,66,0,,,,,4000,4000,4000,4000,400,400,400,400,N,N,,,,,5,5,5,20,20,20,N,,1,2,2,2,3000,6000,2000,,,,1,2,,,,50,50,0,0,,100,2,9000,5000,5000,Y,코로나 경기침체,2800,40,08,09,07,,2,,,,,,,,2,6,,3,2,,,,,4,,1,2,3,,,,1,
,001770,67460616,정형숙,2022-09-28 오후 12:14:23,201,쌍문역,데이앤데이,1003,2,01451,서울 도봉구 노해로 136-9,서울 도봉구 쌍문동 375-10,도봉구 쌍문동,3,1,,,1,2,1,1,110,CS100010,1,1,쌍문,180,2,,2,,2,없다/ 무응답,2,51,2012,2,9,7,4,0,0,0,구미정,010,3702,5913,010,,,3,17,17,,,,,3000,3000,3000,3000,200,200,180,180,N,Y,4,5,6,,1,1,1,10,10,8,N,,1,1,2,2,2000,1500,1000,,,,1,,3,,,40,30,30,0,,100,2,600,600,550,Y,커피값오름,300,35,03,06,07,,1,3,,2,,4,,,4,2,,2,2,,,,,1,,1,,,4,,,,
,001803,99850413,조성이,2022-09-28 오후 3:28:33,201,창동역,진해장국,1159,2,01405,서울 도봉구 노해로63길 67,서울 도봉구 창동 328,노해로63길67,1,1,,,1,1,3,1,101,CS100001,1,2,창동역,4,1,10,2,,6,없다/ 무응답,2,51,2017,4,10,23,2,1,2,1,유선옥,02,996,8668,010,,,2,66,0,,,,,3500,3500,3500,3500,350,350,350,350,N,N,,,,,6,6,6,18,18,18,N,,1,1,1,1,2000,3000,1500,,,,1,2,3,,,50,50,0,0,,100,2,5000,3000,3000,Y,경기침체,2000,40,07,09,08,,2,,,,,,,,2,1,,2,2,,,,,4,,1,,,,,,2,
,001821,63605494,형소윤,2022-09-29 오전 12:04:39,201,뱅뱅사거리,Cube vape,1253,1,06253,서울 강남구 강남대로66길 14,,서울 강남구 강남대로 66깅14,2,1,,,1,105,3,3,344,CS300044,3,2,뱅뱅사거리,250,2,,2,,1,없다/ 무응답,2,35,2021,6,10,20,4,1,0,0,박은선,02,999,9992,010,9296,3638,3,33,33,,,,,4000,4000,,,280,280,,,Y,Y,1,4,3,,45,45,,0,0,,N,,2,2,2,2,4000,0,0,,,,,,,,,100,0,0,0,,100,2,1000,1000,,N,,800,80,01,02,03,,2,,,,,,,,2,5,,2,2,,,,,3,,,,3,4,,,,
,001866,63605494,형소윤,2022-10-01 오후 9:06:28,201,양재역,소문난 왕족발,1125,2,06742,서울 서초구 남부순환로356길 33,서울 서초구 양재동 8-71,서울 서초구 남부순환로356길33,3,1,,,1,103,3,1,101,CS100001,1,2,양재역,100,2,,2,,1,없다/ 무응답,1,60,2021,12,12,24,4,0,0,2,이진형,02,578,5387,010,,,3,33,33,,,,,4000,4000,,,270,270,,,Y,Y,1,2,3,,30,30,,0,0,,N,,1,2,2,2,4000,0,0,,,,,,,,,100,0,0,0,,100,2,1000,1000,,Y,경험부족과홍보부졲,500,50,01,02,03,,3,,,,,,,,1,2,,3,2,,,,,1,,,2,3,,,,1,
,001710,99850413,조성이,2022-09-27 오전 9:12:50,201,-5미아사거리역,대지가방백화점,1324,1,01170,서울 강북구 도봉로45길,서울 강북구 미아동 304-35,도봉로45길,2,1,,,1,101,3,3,315,CS300015,3,3,미아사거리역,30,2,,2,,1,없다/ 무응답,2,71,2014,2,11,19,4,0,0,1,김정남,02,982,3091,010,,,3,83,0,,,,,6000,6000,6000,6000,300,300,300,300,N,N,,,,,5,5,5,10,10,10,N,,1,1,1,1,3500,4000,1500,,,,1,2,3,,,100,0,0,0,,100,2,9000,6000,6000,Y,경기침체,3000,40,06,07,08,,2,,,,,,,,2,5,,2,2,,,,,2,,1,2,,,,,2,
,001724,99850413,조성이,2022-09-27 오후 8:11:23,201,미아사거리역,수수찬,1324,1,01211,서울 강북구 숭인로 57,서울 강북구 미아동 482-9,숭인로57,1,1,,,1,1,1,1,101,CS100001,1,3,미아사거리역,130,1,2,2,,2,없다/ 무응답,1,40,2019,3,10,21,4,1,3,1,박철웅,02,989,2083,010,,,1,0,0,,,,,6000,6000,6000,6000,380,380,380,380,N,N,,,,,7,7,7,23,23,23,N,,1,2,2,2,6000,4000,0,,,,1,2,,,,70,30,0,0,,100,2,12000,10000,10000,Y,경기침체,6000,55,01,03,08,,2,,,,,,,,4,2,,2,2,,,,,2,,1,,,,,,2,
,001750,63605494,형소윤,2022-09-27 오후 11:44:50,201,뱅뱅사거리,페리칸나치킨,1253,1,06729,서울 서초구 효령로 424,서울 서초구 서초동 1340,서울 서초구 효령로424,4,1,,,1,101,3,1,107,CS100007,1,2,뱅뱅사거리,100,2,,2,,1,없다/ 무응답,1,63,2015,12,11,24,4,1,1,1,윤수기,02,523,8889,010,,,2,73,79,,,,,1100,1100,1100,1100,173,173,173,173,Y,N,1,2,4,,34,34,34,6,6,6,N,,1,2,1,2,1100,6500,0,,,,,2,,,,100,0,0,0,,100,1,5000,5000,5000,N,,1000,20,01,02,03,,2,,,,,,,,2,1,,2,2,,,,,3,,1,2,3,4,,,,
,001782,63605494,형소윤,2022-09-28 오후 1:03:52,201,뱅뱅사거리,세븐7(역삼15호점),1253,2,06253,서울 강남구 강남대로62길 3,서울 강남구 역삼동 837-9,서울 강남구 강남대로62길1,8,1,,,1,1,3,3,302,CS300002,3,1,뱅뱅사거리,200,2,,2,,1,없다/ 무응답,2,64,2012,3,1,24,0,1,1,1,한봉덕,02,538,9294,010,,,2,96,99,,,,,5000,5000,5000,5000,480,480,480,480,Y,N,1,2,4,,48,48,48,0,0,0,N,,1,1,1,1,5000,0,0,,,,,,,,,100,0,0,0,,100,2,2500,2500,2500,Y,거의변동 없음,1000,22,01,02,03,,2,,,,,,,,2,1,,3,2,,,,,3,,,2,3,4,,,,
,001785,99850413,조성이,2022-09-28 오후 1:15:49,201,창동역,본죽비빔밥,1159,2,01399,서울 도봉구 노해로63가길 12,서울 도봉구 창동 254-35,노해로63가길12,5,1,,,1,101,3,1,101,CS100001,1,3,창동역,140,2,,2,,1,없다/ 무응답,2,52,2018,9,10,22,0,1,2,0,김연희,02,902,9850,010,,,2,53,0,,,,,5000,5000,5000,5000,350,350,350,350,N,N,,,,,5,5,5,15,15,15,N,,1,1,1,1,4500,4000,2000,,,,1,2,3,,,50,50,0,0,,100,2,9500,7000,7000,Y,경기침체,4000,40,03,07,08,,2,,,,,,,,2,1,,3,2,,,,,1,,,,,4,,,,
,001811,91820215,이애경,2022-09-28 오후 10:04:22,201,독산사거리(독산1동),꽈배기상회,1287,1,08576,서울 금천구 시흥대로 406,,0,4,1,,,1,1,1,1,105,CS100005,1,2,독산역,1200,2,,1,2,,없다/ 무응답,1,64,2017,5,10,21,4,0,0,1,안성열,010,6256,2365,010,6256,2365,2,26,26,,,,,2500,2500,2500,2500,110,105,100,95,N,Y,7,,,,11,15,10,0,0,0,Y,그때그때 나오는요금을나눠서 임대인이 결정,1,2,2,2,2500,8000,1000,,,,1,,,,,50,50,0,0,,100,1,800,700,600,Y,코로나에 고객들이 적응해가면서 고객이늘어감,240,30,03,09,07,,1,4,,,,,5,임대인이 지키지않기때문에,1,2,,3,2,,,,,5,경험없음,1,,,,,,2,
,001833,52296476,최대옥,2022-09-29 오후 7:14:57,201,시흥사거리(시흥1동),의류상설,1235,2,08628,서울 금천구 시흥대로58길 5,서울 금천구 시흥동 883-15,1층,1,1,,,1,101,1,3,311,CS300011,3,3,금천구청,900,2,,2,,1,없다/ 무응답,1,71,1992,4,10,19,0,0,0,0,유종식,02,855,6776,010,5340,0504,3,0,26,,,,,3400,3400,3400,3400,120,120,120,120,N,N,,,,,0,0,0,0,0,0,N,,1,1,1,1,3400,10000,0,,,,1,,3,,,50,50,0,0,,100,1,1000,1000,1000,N,,200,20,06,09,08,,1,2,,,,,,,7,3,,2,2,,,,,1,,,,,4,,,,
,001846,65585545,이시경,2022-10-12 오전 12:55:41,201,신천역,곱창사랑,1283,2,05560,서울 송파구 올림픽로12길 14,서울 송파구 잠실동 188-7,1층,1,1,,,1,1,1,1,101,CS100001,1,3,잠시새내,200,2,,2,,1,없다/ 무응답,2,53,2019,5,16,24,0,0,0,1,김령옥,02,423,5679,010,,,3,0,9999999,,,,,8000,8000,8000,8000,340,340,340,340,N,N,,,,,5,5,5,0,0,0,N,,1,2,1,1,8000,7000,2000,,,,1,2,,,,60,40,0,0,,100,2,2000,2300,1000,Y,코로나영향,400,20,07,01,09,,2,,,,,,,,1,2,,4,2,,,,,1,,1,,3,,,,1,
,001847,65585545,이시경,2022-10-10 오전 2:04:36,201,신천역,온더바닐라,1283,2,05559,서울 송파구 백제고분로9길 37,서울 송파구 잠실동 187-4,1층,1,1,,,1,1,1,1,109,CS100009,1,3,잠시새내,400,2,,2,,1,없다/ 무응답,2,54,2021,5,10,21,0,0,0,0,박정윤,010,2880,2113,010,,,3,33,9999999,,,,,2000,2000,,,200,200,,,N,N,,,,,10,10,,0,0,,N,,1,2,2,2,2000,3500,2500,,,,1,2,,,,70,30,0,0,,100,2,800,600,,Y,코로나영향,250,30,07,01,04,,2,,,,,,,,5,2,,4,2,,,,,1,,1,2,,,,,1,
,001681,67460616,정형숙,2022-09-26 오후 8:36:56,201,-5수유역,효순이네반찬,1249,2,01066,서울 강북구 한천로123길 46,서울 강북구 번동 414-14,한천로123길46,1,1,,,1,102,3,3,310,CS300010,3,3,수유역,240,2,,2,,1,없다/ 무응답,2,52,2016,5,11,22,4,1,1,1,진기숙,02,905,0340,010,,,3,56,0,,,,,2500,2500,2000,2500,220,220,215,215,Y,Y,2,1,6,,5,5,5,18,18,18,N,,1,2,2,1,2000,4000,2000,,,,1,2,3,,,50,30,20,0,,100,2,2500,2000,2000,Y,원자재 상승,1200,50,01,03,04,,2,,,,,,,,5,6,,2,2,,,,,1,,1,,,,,,2,
,001689,63605494,형소윤,2022-09-26 오후 9:17:23,201,뱅뱅사거리,컷트클럽,1253,1,06258,서울 강남구 도곡로 112,,서울 강남구 도곡로112,4,1,,,1,3,3,2,228,CS200028,2,2,뱅뱅사거리,50,1,6,1,6,,없다/ 무응답,2,54,2008,3,10,19,4,1,0,1,신명혜,02,2058,1359,010,,,3,83,86,,,,,4000,4000,4000,4000,333,300,300,300,Y,Y,1,2,3,,30,30,30,0,0,0,N,,1,1,1,1,4000,0,11000,,,,,,,,,50,50,0,0,,100,2,1000,1000,1000,Y,경기불황,500,50,03,01,02,,2,,,,,,,,2,5,,2,2,,,,,1,,1,2,3,,,,2,
,001719,99850413,조성이,2022-09-27 오후 6:34:50,201,미아사거리역,촹이 짬뽕,1324,1,01211,서울 강북구 숭인로 65,서울 강북구 미아동 484-3,숭인로65,5,1,,,1,1,3,1,102,CS100002,1,3,미아사거리역,120,2,,2,,1,없다/ 무응답,1,40,2019,5,10,22,4,2,2,0,김수일,02,2135,4668,010,,,2,89,0,,,,,6000,6000,6000,6000,330,330,330,330,N,N,,,,,5,5,5,23,23,23,N,,1,1,1,1,6000,6000,1000,,,,1,2,3,,,60,40,0,0,,100,2,12000,12000,12000,N,,7000,57,03,06,07,,2,,,,,,,,1,2,,2,2,,,,,3,,1,,,,,,2,
,001731,99850413,조성이,2022-09-27 오후 8:49:39,201,미아사거리역,송천부동산,1324,2,01211,서울 강북구 숭인로 55,서울 강북구 미아동 482-16,숭인로55,3,1,,,1,1,3,2,233,CS200033,2,3,미아사거리역,200,1,2,2,,2,없다/ 무응답,2,53,2019,9,10,21,4,0,0,1,탁윤숙,02,945,6111,010,,,3,0,0,,,,,4000,4000,4000,4000,300,300,300,300,N,N,,,,,5,5,5,5,5,5,N,,1,2,2,2,4000,3500,0,,,,1,2,,,,70,30,0,0,,100,2,6000,12000,12000,Y,경기 침체,7000,55,08,09,03,,2,,,,,,,,2,6,,2,2,,,,,2,,1,,,,,,2,
,001744,99850413,조성이,2022-09-27 오후 11:06:57,201,미아사거리역,대지부동산,1324,2,01219,서울 강북구 도봉로10길 30,,도봉로10길30,3,1,,,1,1,3,2,233,CS200033,2,3,미아사거리역,200,2,,2,,1,없다/ 무응답,1,61,2016,7,10,20,4,0,0,1,김영호,02,945,8989,010,,,3,0,0,,,,,3000,3000,2800,2800,270,270,270,270,Y,N,6,4,,,5,5,5,5,5,5,N,,1,2,2,1,2000,2000,500,,,,1,2,3,,,50,50,0,0,,100,2,5000,12000,12000,Y,부동산침체,3000,30,09,08,07,,1,2,,,,,,,2,6,,2,2,,,,,1,,1,,,,,,1,
,001774,67460616,정형숙,2022-09-28 오후 12:33:23,201,쌍문역,대동원회집,1003,1,01454,서울 도봉구 도봉로110나길 34,서울 도봉구 창동 657-126,도봉구 쌍문동,1,1,,,1,2,1,1,103,CS100003,1,2,쌍문,150,2,,2,,2,없다/ 무응답,1,49,2006,3,11,11,4,1,2,0,김동원,02,990,6399,010,,,3,83,9999999,,,,,5000,5000,5000,5000,500,500,450,450,N,Y,2,4,5,,3,3,3,35,35,30,N,,1,2,2,1,3000,8000,3000,,,,1,,3,,,60,40,0,0,,100,2,8000,8000,8000,N,,1200,30,03,07,08,,2,,,,,,,,2,3,,2,2,,,,,2,,1,,3,4,,,,
,001780,63605494,형소윤,2022-09-28 오후 12:55:24,201,뱅뱅사거리,MFLTING,1253,2,06254,서울 강남구 강남대로62길 22,서울 강남구 역삼동 839,서울 강남구 강남대로62길22,5,1,,,1,102,3,1,109,CS100009,1,2,뱅뱅사거리,200,2,,2,,1,없다/ 무응답,1,30,2021,10,11,24,4,2,1,0,박민재,070,8880,3838,010,,,2,46,50,,,,,5000,5000,,,235,235,,,N,N,,,,,19,19,,0,0,,N,,1,2,2,2,5000,3000,0,,,,1,,,,,100,0,0,0,,100,2,2000,2000,,N,,800,40,01,02,03,,3,,,,,,,,2,3,,3,2,,,,,1,,1,2,3,4,,,,
,001825,52296476,최대옥,2022-09-29 오후 6:21:25,201,시흥사거리(시흥1동),대명전기철물,1235,2,08628,서울 금천구 시흥대로58길 13,,1층,2,1,,,1,101,1,3,333,CS300033,3,3,금천구청,900,2,,2,,1,없음,1,70,1987,1,10,20,4,0,0,0,윤영팔,02,807,7122,010,,,3,0,13,,,,,1000,1000,1000,1000,70,70,70,70,N,N,,,,,0,0,0,1,1,1,N,,1,2,2,2,1000,500,500,,,,1,,,,,100,0,0,0,,100,2,200,200,200,N,,30,15,07,09,08,,3,,,,,,,,7,3,,4,2,,,,,2,,,,,4,,,,
,001831,52296476,최대옥,2022-09-29 오후 7:04:31,201,시흥사거리(시흥1동),마코시흥점,1235,2,08632,서울 금천구 시흥대로 211,서울 금천구 시흥동 993-4,1층,5,1,,,1,101,1,3,311,CS300011,3,2,금천구청,900,1,26,1,8,,없다/ 무응답,2,64,2002,4,10,20,0,0,1,1,강순지,02,896,5133,010,3326,2162,2,0,40,,,,,6000,6000,6000,6000,400,360,360,360,N,Y,6,,,,0,0,0,30,22,22,N,,1,2,2,1,6000,5000,4000,,,,1,,,,,30,60,10,0,,100,1,3000,2500,2500,Y,거리제한 완화,700,26,07,08,01,,3,,,,,,,,5,1,,3,2,,,,,1,,,,,4,,,,
,001637,67460616,정형숙,2022-09-25 오후 7:42:56,201,수유역,오늘은 네일,1249,1,01222,서울 강북구 오패산로 113-1,서울 강북구 미아동 49-100,강북구 수유동,4,1,,,1,3,1,2,229,CS200029,2,2,수유,150,2,,2,,1,없다/ 무응답,2,34,2019,2,11,8,4,0,1,0,박민아,02,900,4145,010,,,3,17,0.00,,,,,2000,2000,2000,2000,200,200,200,200,N,N,,,,,3,3,3,10,10,10,N,,1,1,2,2,2000,4000,800,,,,1,,,,,60,30,10,0,,100,2,1800,1800,1800,N,,500,30,04,07,08,,1,3,,2,,,,,3,6,,2,2,,,,,1,,1,,,,,,2,
,001714,99850413,조성이,2022-09-27 오후 6:01:53,201,미아사거리역,새나라신발,1324,1,01171,서울 강북구 도봉로41길 10-2,서울 강북구 미아동 310-40,도봉로41,2,1,,,1,1,3,3,314,CS300014,3,3,미아사거리역,70,2,,2,,1,없다/ 무응답,2,61,2015,6,11,21,2,0,0,1,박우영,02,989,6003,010,,,3,66,0,,,,,5000,5000,5000,5000,300,300,300,300,N,N,,,,,3,3,3,10,10,10,N,,1,1,1,1,3000,4000,500,,,,1,2,3,,,50,50,0,0,,100,2,3500,3000,3000,Y,경기침체,1500,50,01,03,04,,2,,,,,,,,2,4,,3,2,,,,,2,,1,,,,,,2,
,001722,99850413,조성이,2022-09-27 오후 7:53:20,201,미아사거리역,천보당보석,1324,2,01211,서울 강북구 숭인로 61,서울 강북구 미아동 482-2,숭인로61,7,1,,,1,101,3,3,317,CS300017,3,3,미아사거리역,120,1,2,2,,2,없다/ 무응답,1,67,2015,3,11,19,4,0,0,1,전수열,02,980,7127,010,,,3,0,0,,,,,6000,6000,6000,6000,350,350,350,350,N,N,,,,,5,5,5,17,17,17,N,,1,2,2,2,4000,5000,0,,,,1,2,,,,70,30,0,0,,100,2,17000,12000,12000,Y,경기 침체,4600,40,07,08,10,,2,,,,,,,,3,4,,2,2,,,,,2,,1,,,,,,2,
,001775,63605494,형소윤,2022-09-28 오후 12:35:03,201,뱅뱅사거리,오륙도,1253,1,06254,서울 강남구 도곡로3길 10,,서울 강남구 도곡로3길10,5,1,,,1,101,1,1,101,CS100001,1,1,뱅뱅사거리,200,2,,2,,1,없다/ 무응답,2,60,2019,4,14,23,4,1,1,1,여사장님,02,562,6358,010,,,3,46,50,,,,,3000,3000,3000,3000,350,350,350,350,Y,N,7,3,2,,0,0,0,0,0,0,N,,1,2,2,2,3000,0,0,,,,,,,,,100,0,0,0,,100,2,1500,1500,1000,Y,인ㄱ이동감소와 영업시간 단축,500,25,01,02,03,,2,,,,,,,,1,2,,3,2,,,,,3,,1,2,3,4,,,,
,001781,99850413,조성이,2022-09-28 오후 1:04:00,201,창동역,통큰커피,1159,2,01405,서울 도봉구 노해로63길 84,서울 도봉구 창동 74-25,노해로63길84,7,1,,,1,102,3,1,110,CS100010,1,3,창동역,60,2,,2,,1,없다/ 무응답,1,42,2018,9,10,23,2,2,4,0,김건욱,02,998,0119,010,,,2,83,0,,,,,5500,5500,5500,5500,400,400,400,400,N,N,,,,,7,7,7,20,20,20,N,,1,1,1,1,4000,6000,3000,,,,1,2,3,,,60,40,0,0,,100,2,16000,7000,7000,Y,물가상스,4000,35,03,08,09,,2,,,,,,,,2,4,,2,2,,,,,1,,1,,,,,,2,
,001789,63605494,형소윤,2022-09-28 오후 1:30:03,201,뱅뱅사거리,언주집,1253,1,06253,서울 강남구 강남대로62길 12,서울 강남구 역삼동 838-4,서울 강남구 강남대로62길12,6,1,,,1,1,1,1,101,CS100001,1,2,뱅뱅사거리,150,2,,2,,1,없다/ 무응답,1,45,2018,10,11,20,8,2,0,1,김용강,02,566,4330,010,,,3,126,132,,,,,8000,8000,8000,8000,745,745,745,745,Y,Y,1,4,5,,0,0,0,0,0,0,N,,1,1,1,1,8000,6000,0,,,,1,,,,,100,0,0,0,,100,2,3500,3500,3500,Y,인구이동감소와 영업시간단축,2000,55,01,02,03,,2,,,,,,,,3,2,,3,2,,,,,1,,1,2,3,4,,,,
,001812,91820215,이애경,2022-09-28 오후 10:12:44,201,독산사거리(독산1동),청솔부동산,1287,2,08576,서울 금천구 가산로 33,서울 금천구 독산동 200-10,0,5,1,,,1,103,1,2,233,CS200033,2,2,독산역,1400,1,2,1,2,,없다/ 무응답,1,64,2009,2,9,19,4,0,0,0,김석영,02,853,7900,010,,,3,20,20,,,,,1000,1000,1000,1000,70,70,70,70,N,N,,,,,3,3,3,5,5,5,N,,1,1,1,1,1000,1000,0,,,,,,3,,,100,0,0,0,,100,5,100,100,100,N,,50,50,08,04,03,,2,,,,,,,,1,2,,1,2,,,,,5,경험없음,1,,,,,,2,
,001817,63605494,형소윤,2022-09-28 오후 11:21:11,201,뱅뱅사거리,커피온리(뱅뱅점),1253,1,06253,서울 강남구 강남대로66길 14,서울 강남구 역삼동 837-13,서울 강남구 강남대로66길14,2,1,,,1,102,3,1,110,CS100010,1,2,뱅뱅사거리,250,2,,2,,1,오피스텔 상가,1,26,2019,3,8,18,4,1,1,0,김수환,050,7131,3524,010,,,2,30,33,,,,,3000,3000,3000,3000,330,330,330,330,Y,Y,1,2,7,,50,50,50,0,0,0,N,,1,1,2,2,3000,0,0,,,,,,,,,100,0,0,0,,100,2,1000,1000,1000,Y,영업시간단축,800,70,01,02,03,,2,,,,,,,,5,2,,3,2,,,,,3,,,2,3,4,,,,
